Date,CO,NO1,NO2,O3,SO2
2013-02-20 01:00:00,73.1354141,49.902832,1.8,76.8613281,8.62996387
2013-02-20 02:00:00,60.7421875,62.1943359,1.5,87.1738281,9.16784668
2013-02-20 03:00:00,67.5152969,51.0234375,1.1,101.070313,6.25594091
2013-02-20 04:00:00,76.4023438,53.503418,1.1,151.871094,15.3146973
2013-02-20 05:00:00,66.0507813,51.9682617,1.0,107.660156,5.96850586
2013-02-20 06:00:00,69.1243515,58.1162109,0.9,113.392578,5.14318848
2013-02-20 07:00:00,70.8759766,56.5927734,0.5,113.392578,8.5894165
2013-02-20 08:00:00,25.0925293,55.5358086,1.7,113.392578,5.00476074
2013-02-20 09:00:00,55.2260742,63.3759766,0.8,113.392578,0.0
2013-02-20 10:00:00,64.8178711,73.2988281,1.1,113.392578,10.3421631
2013-02-20 11:00:00,55.7475586,96.194664,2.0,23.9199219,7.73944092
2013-02-20 12:00:00,17.876709,134.142578,0.6,11.6947021,4.08026123
2013-02-20 14:00:00,18.3406582,151.783203,0.5,14.5061035,6.31481934
2013-02-20 15:00:00,15.5935059,137.069016,0.3,15.3964033,8.21606445
2013-02-20 16:00:00,25.3302402,122.933594,0.4,14.6815186,6.14143896
2013-02-20 17:00:00,33.4544258,116.773438,0.4,17.2439785,5.35205078
2013-02-20 18:00:00,30.0349941,117.657555,0.4,14.3895674,4.13360596
2013-02-20 19:00:00,61.3759766,87.9697266,0.4,20.8989258,12.8795166
2013-02-20 20:00:00,92.8554688,55.7363281,1.0,26.7408848,14.5171709
2013-02-20 21:00:00,109.074867,40.2333984,2.2,78.6166992,23.0429688
2013-02-20 22:00:00,111.143555,45.1279297,1.3,70.4404297,11.6877441
2013-02-21 00:00:00,105.027344,50.9882813,0.9,126.329102,14.166748
2013-02-21 05:00:00,73.9257813,42.8291016,1.0,86.8046875,7.50170898
2013-02-21 06:00:00,73.9257813,42.8291016,1.5,86.8046875,7.50170898
2013-02-21 07:00:00,11.7490234,42.8291016,1.9,86.8046875,7.50170898
2013-02-21 08:00:00,46.2592773,42.987915,1.2,86.8046875,0.0
2013-02-21 09:00:00,71.796875,42.4282227,1.4,86.8046875,0.90892029
2013-02-21 10:00:00,55.2436523,102.316406,1.6,86.8046875,5.19616699
2013-02-21 11:00:00,75.90625,131.480469,0.6,23.0089512,5.36712646
2013-02-21 12:00:00,59.0898438,132.591797,0.7,40.3850098,6.60408545
2013-02-21 13:00:00,44.0716133,155.193359,1.0,21.1428223,4.31005859
2013-02-21 14:00:00,25.5544434,156.582031,0.7,14.4326982,7.44116211
2013-02-21 15:00:00,18.5586758,147.139328,0.5,22.1629238,4.32739258
2013-02-21 16:00:00,20.5699062,147.533203,0.6,16.5244141,3.84240723
2013-02-21 17:00:00,28.4726563,120.185547,0.5,18.1621914,2.12585449
2013-02-21 18:00:00,48.4925117,103.005859,0.7,16.506958,4.44372559
2013-02-21 19:00:00,52.9580078,88.4794922,1.3,13.0254717,8.80053711
2013-02-21 20:00:00,57.1227226,80.2617188,1.4,15.5530596,2.55985522
2013-02-21 21:00:00,101.833336,52.2685547,2.5,22.3720703,2.12432861
2013-02-21 22:00:00,109.089844,36.6855469,1.7,34.3037109,19.3584805
2013-02-21 23:00:00,104.760414,40.7265625,1.2,73.8857422,16.7559414
2013-02-22 09:00:00,61.5136719,58.7705078,0.9,46.4658203,11.9197588
2013-02-22 10:00:00,38.0839844,85.8417969,0.6,46.4658203,27.1206055
2013-02-22 11:00:00,39.1222343,104.556641,0.4,46.4658203,20.5325928
2013-02-22 12:00:00,17.6677246,139.878906,0.6,46.4658203,7.60723877
2013-02-22 13:00:00,14.1931152,135.630859,0.7,46.4658203,3.05977368
2013-02-22 14:00:00,17.923584,131.237305,0.6,7.82462549,4.14096069
2013-02-22 15:00:00,18.5838223,117.896484,0.6,11.0155029,4.93023682
2013-02-22 16:00:00,20.2302246,119.410156,0.4,13.1189775,8.39929199
2013-02-22 17:00:00,32.2434883,121.516602,0.3,12.6756592,6.5758462
2013-02-22 18:00:00,42.2387695,113.14193,0.8,13.6114912,13.3185225
2013-02-22 19:00:00,90.7519531,51.9130859,1.6,18.8808594,1.64727783
2013-02-22 20:00:00,77.4394531,66.3297501,1.7,15.71875,0.77449036
2013-02-22 21:00:00,77.7252579,70.5247421,1.9,17.4596348,21.0529785
2013-02-22 22:00:00,74.8932266,59.2763672,1.1,16.890625,39.0419922
2013-02-22 23:00:00,70.7714844,63.9648438,0.9,16.1039219,51.7138672
2013-02-23 00:00:00,52.1616211,84.8662109,0.5,13.0007324,48.8232422
2013-02-23 01:00:00,65.8697891,56.1318359,0.7,18.9160156,24.3337402
2013-02-23 02:00:00,43.4700508,87.4082031,0.7,15.87146,15.2564287
2013-02-23 03:00:00,45.2845039,80.1630859,0.4,8.92826366,21.9836426
2013-02-23 04:00:00,37.5332031,86.7861328,0.6,7.7791748,7.84041357
2013-02-23 06:00:00,76.7646484,37.0498047,0.9,53.152832,7.5145874
2013-02-23 07:00:00,64.4306641,40.4106445,1.2,51.5383301,4.3684082
2013-02-23 08:00:00,76.8675156,54.1367188,0.4,51.5383301,7.52981567
2013-02-23 09:00:00,50.2387695,68.3369141,0.6,51.5383301,3.79998779
2013-02-23 10:00:00,48.0908203,78.7265625,0.7,51.5383301,2.9624939
2013-02-23 11:00:00,30.1298828,88.6386719,0.3,51.5383301,9.00064564
2013-02-23 12:00:00,42.7871094,81.9492188,0.4,31.6113281,58.7753906
2013-02-23 13:00:00,41.8974609,77.9143906,0.3,24.1966953,38.79842
2013-02-23 14:00:00,22.451498,92.9726563,0.7,11.6993408,3.82348633
2013-02-23 15:00:00,23.815918,100.500648,0.4,14.4309893,12.1713867
2013-02-23 16:00:00,18.1915684,99.4993515,0.3,11.7429199,3.20956421
2013-02-23 17:00:00,19.6756191,104.801758,0.2,11.2078447,5.47058105
2013-02-23 18:00:00,38.7006836,65.1936874,0.2,13.5409346,7.96927881
2013-02-23 19:00:00,33.3121758,72.0507813,0.4,15.3857422,9.3848877
2013-02-24 02:00:00,95.1445313,36.0548515,0.2,88.6376953,2.67904663
2013-02-24 03:00:00,94.4765625,44.7434883,0.6,97.6171875,9.97229004
2013-02-24 04:00:00,51.9124336,47.8208008,0.3,22.7556152,3.02895093
2013-02-24 05:00:00,43.21875,62.8489571,1.3,34.0183907,2.70166016
2013-02-24 06:00:00,64.4375,57.5149727,0.5,42.0537109,2.47511792
2013-02-24 07:00:00,62.1572266,43.0537109,0.3,76.992836,10.0621338
2013-02-24 08:00:00,53.4614258,61.4905586,1.2,26.8339844,20.9360352
2013-02-24 09:00:00,33.5766602,92.6399765,0.6,14.2265625,9.30651855
2013-02-24 10:00:00,27.4140625,90.2226563,0.7,20.1708984,7.03881836
2013-02-24 11:00:00,23.5657959,104.941406,0.7,20.1708984,6.23855591
2013-02-24 12:00:00,20.0112305,115.099609,0.7,20.1708984,27.5825195
2013-02-24 13:00:00,16.6535645,117.805992,0.6,14.7600098,22.3996582
2013-02-24 14:00:00,36.6171875,119.534508,0.5,16.407959,16.2730312
2013-02-24 15:00:00,15.0950518,103.5,0.4,14.0455322,2.84533691
2013-02-24 16:00:00,11.5889893,104.225914,2.0,19.2721348,2.95144653
2013-02-24 17:00:00,11.6861982,93.8525391,0.4,20.434082,4.5972085
2013-02-24 18:00:00,40.7800293,71.804039,0.5,23.3015957,7.3583374
2013-02-24 19:00:00,42.7867851,51.4104004,0.8,30.9865723,6.4779458
2013-02-24 20:00:00,46.7021484,59.2874336,0.9,21.4469395,4.09689331
2013-02-24 21:00:00,47.2080078,61.1702461,1.0,20.3022461,9.87854004
2013-02-24 22:00:00,52.9417305,55.0253906,1.2,18.2504883,5.84674072
2013-02-24 23:00:00,51.2294922,60.1992188,1.1,25.1316738,7.63781738
2013-02-25 00:00:00,33.0397148,67.9648438,0.5,21.1096191,2.9675293
2013-02-25 01:00:00,22.2282715,73.055336,0.4,13.0665693,3.11222339
2013-02-25 02:00:00,37.0462227,68.1235352,0.4,24.9968262,4.13155127
2013-02-25 03:00:00,66.4370117,51.2724609,0.4,46.5543633,8.78466797
2013-02-25 04:00:00,50.472332,54.6879883,0.3,34.8984375,6.28778076
2013-02-25 05:00:00,56.28125,55.5800781,0.4,31.6308594,3.22888184
2013-02-25 06:00:00,63.2158203,43.296875,0.7,36.1237793,51.4980469
2013-02-25 07:00:00,62.8850899,40.6918945,0.9,77.7675781,9.58789063
2013-02-25 08:00:00,57.7070313,50.5981445,1.1,66.059082,6.95196533
2013-02-25 09:00:00,57.3056641,58.3525391,1.4,68.6582031,13.4204102
2013-02-25 10:00:00,32.2348633,77.9267578,1.5,68.6582031,5.84979248
2013-02-25 11:00:00,24.0366211,92.2871094,1.0,68.6582031,4.50476074
2013-02-25 12:00:00,13.3059082,112.367188,0.6,19.7167969,3.71748853
2013-02-25 13:00:00,15.9729815,133.9375,0.8,15.942627,4.28226709
2013-02-25 14:00:00,18.4466152,144.710938,0.7,21.1489258,8.78363037
2013-02-25 15:00:00,20.0039063,137.670578,0.7,15.1904297,7.15441895
2013-02-25 16:00:00,14.8636885,148.375,0.9,15.8596191,7.43570948
2013-02-25 17:00:00,18.5251465,121.119789,0.8,19.7408848,7.75750732
2013-02-25 18:00:00,56.4365234,84.1341171,0.6,25.4885254,9.56030273
2013-02-25 19:00:00,78.2024765,58.1162109,1.8,28.6598301,6.80657959
2013-02-25 20:00:00,87.397789,52.3173828,1.9,36.4418945,9.79048634
2013-02-25 21:00:00,105.760414,51.7509766,1.7,68.0751953,12.7521973
2013-02-25 22:00:00,113.101563,56.5699883,1.5,105.885414,7.70389795
2013-02-25 23:00:00,104.848305,69.5166016,1.8,110.374023,14.9730635
2013-02-26 00:00:00,114.696289,64.1601563,1.0,166.298172,11.371419
2013-02-26 01:00:00,104.370445,57.6704102,1.9,278.097656,4.20066309
2013-02-26 02:00:00,107.125,53.5859375,1.1,193.722656,24.1269531
2013-02-26 03:00:00,106.223961,48.1484375,1.7,151.414063,16.5805664
2013-02-26 04:00:00,77.9238281,50.4065742,1.2,78.8691406,12.4709473
2013-02-26 05:00:00,85.6119766,53.5820313,1.5,170.425781,12.9234209
2013-02-26 06:00:00,90.6806641,58.6806641,1.2,137.089844,19.3012695
2013-02-26 07:00:00,96.3515625,44.7138672,3.5,123.522461,6.82995605
2013-02-26 08:00:00,83.1119766,51.487793,2.4,101.75,3.22885132
2013-02-26 09:00:00,101.807289,64.8349609,2.1,107.200195,10.4886475
2013-02-26 10:00:00,63.8336601,97.2353516,2.2,30.0545254,8.0234375
2013-02-26 11:00:00,12.5196533,137.955734,0.9,20.6201172,4.61611938
2013-02-26 12:00:00,9.82983398,139.632813,0.4,20.6201172,3.76248169
2013-02-26 13:00:00,16.1987305,174.822922,0.3,20.6201172,14.5517578
2013-02-26 14:00:00,14.3135986,189.826172,0.3,9.9071455,19.2209473
2013-02-26 15:00:00,13.3756514,170.451172,0.3,10.4337158,10.3465166
2013-02-26 16:00:00,14.8074951,164.135422,0.3,17.4931641,10.4244385
2013-02-26 17:00:00,31.3893223,154.540359,0.5,12.600667,15.7242842
2013-02-26 18:00:00,61.7171211,108.334633,0.8,15.9449053,20.3337402
2013-02-26 19:00:00,89.0208359,84.1738281,1.5,19.8351231,33.8011055
2013-02-26 20:00:00,81.9609375,80.5185547,1.9,16.8513184,7.75946045
2013-02-26 21:00:00,112.705078,43.9700508,4.3,31.1367188,3.98329663
2013-02-26 22:00:00,118.736328,48.9179688,1.6,42.8811035,65.1197891
2013-02-26 23:00:00,109.548828,47.4391289,1.2,51.5859375,6.3706665
2013-02-27 00:00:00,76.8671875,67.4233398,0.7,19.5773926,3.97973633
2013-02-27 01:00:00,50.4609375,80.4599609,0.5,9.92150879,52.7255859
2013-02-27 02:00:00,49.6704102,83.6223984,0.6,12.8293457,14.9309893
2013-02-27 03:00:00,32.6376953,106.189453,0.5,13.2468262,6.73754883
2013-02-27 04:00:00,30.0817871,103.300781,0.6,11.520874,4.99255371
2013-02-27 05:00:00,32.0368652,100.813477,0.6,10.7740479,11.2801514
2013-02-27 06:00:00,29.909668,97.257164,0.6,16.09375,4.08013916
2013-02-27 07:00:00,56.7203789,82.9264297,0.7,21.0047207,6.51017237
2013-02-27 08:00:00,47.0188789,72.8056641,0.8,21.4353027,5.86566162
2013-02-27 09:00:00,58.0218086,74.7666016,1.1,29.3503418,6.60229492
2013-02-27 10:00:00,34.581543,102.490234,1.1,23.0317383,3.72979736
2013-02-27 11:00:00,22.8947754,130.205078,1.4,14.7132978,13.6356201
2013-02-27 12:00:00,15.5284014,142.96875,1.2,14.9927979,7.56848145
2013-02-27 13:00:00,12.2849121,136.769531,1.4,18.1215,4.35595703
2013-02-27 14:00:00,18.763834,145.726563,1.2,16.4868984,6.18347168
2013-02-27 15:00:00,10.8352861,134.201172,1.2,15.0979004,5.03582764
2013-02-27 16:00:00,15.2805176,139.692703,1.1,23.6445313,6.14672852
2013-02-27 17:00:00,18.6297207,125.32682,1.1,22.6323242,4.57694483
2013-02-27 18:00:00,41.9505196,100.5625,0.6,22.0701504,8.84545898
2013-02-27 19:00:00,82.2649765,64.7867813,1.7,36.3518867,9.46695995
2013-02-27 20:00:00,125.626305,55.1821289,2.4,54.9116211,17.2926025
2013-02-27 21:00:00,122.708984,52.2714844,3.3,68.6995468,10.6179199
2013-02-27 22:00:00,138.135422,58.1289063,3.3,124.53418,15.4069014
2013-02-27 23:00:00,138.560547,57.7119141,4.3,183.951828,9.6628418
2013-02-28 00:00:00,141.15625,58.355793,0.9,290.308594,10.4991455
2013-02-28 01:00:00,112.091797,47.2158203,0.7,98.1552734,15.7475586
2013-02-28 02:00:00,115.361328,50.1725273,0.4,114.982422,20.1603184
2013-02-28 03:00:00,104.343102,49.2685547,0.4,80.4667969,26.3735352
2013-02-28 04:00:00,99.1367188,50.2679024,0.3,71.734375,19.6257324
2013-02-28 05:00:00,75.8759766,53.9790039,1.4,127.59668,9.62280273
2013-02-28 06:00:00,68.6901016,57.3375664,0.9,84.1666641,19.2766933
2013-02-28 07:00:00,68.6210938,53.0400391,1.4,80.9238281,24.1040039
2013-02-28 08:00:00,59.621418,50.3642578,1.7,42.3535156,25.6043301
2013-02-28 09:00:00,41.7841797,91.2369766,2.0,34.9296875,9.09838867
2013-02-28 10:00:00,43.6155586,105.07357,1.3,34.9296875,19.1915684
2013-02-28 11:00:00,15.2572432,145.685547,2.0,34.9296875,31.1259766
2013-02-28 12:00:00,13.5637207,133.75,0.3,34.9296875,8.39501953
2013-02-28 13:00:00,13.769043,116.53418,0.5,20.3505859,3.1315918
2013-02-28 14:00:00,14.5845537,121.419922,0.5,9.37652588,2.59962964
2013-02-28 15:00:00,19.2519531,129.65625,0.3,17.0765781,3.53695679
2013-02-28 16:00:00,10.4304199,125.599609,0.4,16.7786465,4.43935156
2013-02-28 17:00:00,11.9748535,118.922852,0.3,24.9929199,4.10183716
2013-02-28 18:00:00,26.7340488,98.1582031,0.5,17.6508789,9.4597578
2013-02-28 19:00:00,37.4326172,98.0839844,0.4,19.0355625,6.82049561
2013-02-28 23:00:00,25.5206699,72.5283203,0.5,12.4729004,4.19187403
2013-03-01 00:00:00,44.2729492,68.6731796,0.3,16.5423183,8.72979736
2013-03-01 01:00:00,27.6152344,71.2685547,0.3,16.0354004,4.22888184
2013-03-01 02:00:00,56.7900391,63.1438789,0.2,20.4177246,10.2363281
2013-03-01 03:00:00,50.4519844,66.0693359,0.1,16.6293945,8.6237793
2013-03-01 04:00:00,33.7375488,65.8271484,0.2,18.1360683,16.401123
2013-03-01 14:00:00,14.1530762,123.873047,0.3,12.9991455,4.42730713
2013-03-01 15:00:00,21.2989902,125.674477,0.4,12.6429033,5.12872314
2013-03-01 16:00:00,15.3087568,109.095703,0.2,23.9603271,3.53146362
2013-03-01 17:00:00,11.2980146,108.513672,0.3,16.9527187,3.59912109
2013-03-01 20:00:00,32.3636055,90.2568359,0.6,18.3775635,3.69258618
2013-03-01 21:00:00,27.0402832,80.7317734,0.3,14.1053057,2.2678833
2013-03-10 17:00:00,25.626709,127.828125,0.6,18.0151367,18.2151699
2013-03-10 18:00:00,39.5205078,129.488281,1.0,19.0930176,14.5123701
2013-03-10 19:00:00,126.603516,59.3658867,1.5,62.965168,10.2102861
2013-03-10 20:00:00,122.382164,63.0999336,3.0,108.932617,6.61889648
2013-03-10 21:00:00,125.507813,62.3567696,3.1,136.707031,6.91949463
2013-03-10 22:00:00,127.0625,72.9407578,4.1,159.030594,6.91894531
2013-03-10 23:00:00,124.551758,62.6110039,3.9,210.496094,6.53869629
2013-03-11 00:00:00,136.308594,65.9899063,3.1,368.585938,6.79797363
2013-03-11 01:00:00,150.182297,58.3483086,2.4,425.770844,12.5736084
2013-03-11 02:00:00,133.269531,61.9176445,1.9,291.002594,12.5537109
2013-03-11 03:00:00,130.717453,67.6484375,1.1,382.882813,11.86971
2013-03-11 04:00:00,112.299805,78.9993515,1.0,371.763031,8.35827637
2013-03-11 05:00:00,103.118164,80.109375,0.9,271.365234,9.78527832
2013-03-11 06:00:00,69.7207031,62.8108711,0.7,121.755859,11.550374
2013-03-11 07:00:00,65.0107422,63.1455078,0.9,111.591797,10.2200928
2013-03-11 08:00:00,72.8541641,63.5657539,0.8,66.1611328,14.1271162
2013-03-11 09:00:00,124.944336,102.147461,0.6,48.4755859,54.4667969
2013-03-11 10:00:00,145.298828,138.673172,0.5,36.6780586,38.8330078
2013-03-11 11:00:00,81.1186523,195.912109,0.5,34.934082,25.4619141
2013-03-11 12:00:00,39.2944336,191.900391,0.3,34.934082,30.1775723
2013-03-11 13:00:00,30.0441074,233.476563,0.4,8.51245117,26.2189941
2013-03-11 14:00:00,12.994873,177.019531,0.5,11.5084639,25.6352539
2013-03-11 15:00:00,20.1470547,154.792969,0.3,16.8041992,10.1317139
2013-03-11 16:00:00,11.6885986,173.621094,0.3,14.4760742,11.8103027
2013-03-11 17:00:00,23.0506191,162.911453,0.8,16.1262207,35.6819649
2013-03-11 18:00:00,24.3914394,163.816406,1.2,17.7319336,26.1655273
2013-03-11 19:00:00,72.5419922,123.80143,2.2,21.060873,23.1334629
2013-03-11 20:00:00,89.5826797,88.4541016,3.1,23.5517578,19.3405762
2013-03-11 21:00:00,120.912109,72.4235001,4.8,31.1827793,22.5968418
2013-03-11 22:00:00,112.484375,88.1067734,3.3,34.7282715,32.9926758
2013-03-11 23:00:00,142.21875,57.8668633,3.4,74.382164,23.7392578
2013-03-12 00:00:00,154.553391,85.8424454,0.9,72.4570313,28.6881504
2013-03-12 01:00:00,146.484375,67.6728516,0.8,101.946289,25.0691738
2013-03-12 02:00:00,138.914063,63.0221367,0.7,145.019531,28.8447266
2013-03-12 03:00:00,113.586914,77.5618515,0.4,174.246094,20.8500977
2013-03-12 04:00:00,66.9541016,63.8173828,1.0,51.4208984,18.7176514
2013-03-12 05:00:00,56.2958984,76.8320313,0.6,42.0172539,13.4260254
2013-03-12 06:00:00,62.3730469,81.7675781,0.9,42.0172539,17.4713535
2013-03-12 07:00:00,63.3642578,113.905273,1.5,42.0172539,17.505127
2013-03-12 08:00:00,61.1523438,92.0117188,4.1,42.0172539,25.4794922
2013-03-12 09:00:00,52.5209961,154.789063,3.0,31.2587891,42.3071289
2013-03-12 10:00:00,41.7924805,151.589844,2.0,10.671875,29.5388184
2013-03-12 11:00:00,34.5021172,150.574219,0.8,15.3448486,37.0071602
2013-03-12 12:00:00,21.6240234,155.554688,0.8,11.2998047,16.5249023
2013-03-12 13:00:00,14.538167,175.158203,0.4,15.9629717,21.5073242
2013-03-12 16:00:00,15.9135742,162.669266,0.1,12.3352861,15.7319336
2013-03-12 17:00:00,16.661459,136.125,0.3,15.4997559,12.4440918
2013-03-12 18:00:00,52.5148926,126.083984,0.4,19.9638672,13.4934082
2013-03-12 19:00:00,60.9482422,96.0117188,0.5,19.5336914,10.5597334
2013-03-12 20:00:00,114.987305,53.7138672,1.3,36.1832695,10.5979004
2013-03-12 21:00:00,125.481773,49.6826172,1.2,52.4023438,12.4533691
2013-03-12 22:00:00,120.274414,55.5805664,1.4,36.9956055,10.7711182
2013-03-12 23:00:00,106.123695,55.3395195,1.2,70.7679062,22.7363281
2013-03-13 06:00:00,73.1132813,71.7630234,1.2,156.5,19.7751465
2013-03-13 07:00:00,98.9423828,70.9850235,1.4,258.16275,22.2661133
2013-03-13 08:00:00,105.407227,71.6347656,0.7,149.330078,33.6018066
2013-03-13 09:00:00,148.970047,78.3232422,0.2,83.828125,31.4736328
2013-03-13 10:00:00,120.181641,112.178711,0.4,43.8227539,20.9064941
2013-03-13 20:00:00,142.102859,56.2885742,1.8,28.7939453,30.9313965
2013-03-13 21:00:00,143.578125,47.5475273,1.7,66.7008438,38.340168
2013-03-13 22:00:00,139.940109,45.9067383,2.7,115.548828,26.8307285
2013-03-13 23:00:00,134.341797,44.8862305,3.1,141.880859,10.3189697
2013-03-14 00:00:00,118.933594,47.6297188,0.9,32.2210274,43.4397774
2013-03-14 19:00:00,62.0143242,66.3007813,0.4,19.6604004,10.5707197
2013-03-14 20:00:00,63.6054688,70.7151718,0.6,13.9702959,28.9677734
2013-03-14 21:00:00,83.5273438,53.3076172,0.8,27.4853516,46.4117851
2013-03-14 22:00:00,93.3115234,46.1054688,0.5,35.222168,49.9624023
2013-03-14 23:00:00,62.9957695,58.1552734,0.2,16.4178066,11.9239092
2013-03-15 00:00:00,62.6796875,63.6098633,0.2,19.6096191,10.9364014
2013-03-15 01:00:00,88.7089844,58.3447266,0.3,25.9122715,11.9785156
2013-03-15 02:00:00,87.539711,47.0126953,0.3,100.141602,13.8033037
2013-03-15 04:00:00,60.6012383,51.6298828,0.5,54.1015625,6.52905273
2013-03-15 05:00:00,58.4594727,54.5595703,0.6,98.6191406,11.6251221
2013-03-15 06:00:00,58.5729179,51.5856133,0.8,68.5957031,17.7396641
2013-03-15 07:00:00,49.2799492,72.203125,0.5,52.8916016,26.5883789
2013-03-15 08:00:00,67.2744141,83.4667969,1.0,72.6064453,27.5693359
2013-03-15 09:00:00,56.3212891,109.539063,1.0,21.0585938,36.5136719
2013-03-15 10:00:00,38.2532539,127.535156,0.9,21.0585938,22.4654942
2013-03-15 11:00:00,30.0097656,150.972656,0.9,21.0585938,21.3831787
2013-03-15 12:00:00,20.3010254,174.679688,0.7,3.86810303,13.2434082
2013-03-15 13:00:00,15.512207,159.118484,0.4,15.8108721,7.61324072
2013-03-15 14:00:00,25.7072754,148.861328,0.1,58.513916,8.36283398
2013-03-15 15:00:00,18.5341797,136.123703,0.1,17.8422852,5.68865967
2013-03-15 19:00:00,37.4628906,107.518555,0.3,20.9489746,13.2459717
2013-03-15 20:00:00,43.0791016,90.3268204,0.6,21.510416,9.48046875
2013-03-15 21:00:00,58.6793633,51.527832,0.3,37.6298828,13.5152998
2013-03-15 22:00:00,49.6435547,71.6783829,0.3,19.5056973,7.36393213
2013-03-15 23:00:00,70.0358047,93.0791016,0.2,15.6348877,15.7346191
2013-03-16 00:00:00,65.9423828,61.5673828,1.3,27.482748,69.5738907
2013-03-16 01:00:00,85.3704453,62.3896484,1.3,30.6557617,67.5582657
2013-03-16 02:00:00,110.356445,45.6233711,1.4,154.30925,71.8499374
2013-03-16 03:00:00,80.570961,52.0335274,1.3,40.2976074,25.9799805
2013-03-16 04:00:00,85.4248047,56.1030273,1.0,78.7239609,20.3439941
2013-03-16 05:00:00,93.5130234,59.9645195,1.6,169.399734,28.2180996
2013-03-16 06:00:00,67.1621094,51.9716797,2.0,30.5227051,21.6337891
2013-03-16 07:00:00,57.9101563,71.5087891,2.4,42.6494141,19.5771484
2013-03-16 08:00:00,38.156414,81.9856796,2.8,23.3770351,8.46325684
2013-03-16 09:00:00,30.9609375,101.323242,2.1,20.527832,7.97558594
2013-03-16 10:00:00,28.7895508,125.091797,2.6,20.527832,12.4559326
2013-03-16 11:00:00,22.1533203,156.029953,2.4,22.5107422,7.7175293
2013-03-16 12:00:00,19.5172119,191.96875,1.6,17.3369141,11.5431318
2013-03-16 13:00:00,22.753418,150.075516,1.7,12.7741699,5.61694336
2013-03-16 14:00:00,28.8044434,145.028641,1.4,12.557292,5.01106787
2013-03-16 15:00:00,13.1392412,166.076172,1.5,12.5848389,4.77339697
2013-03-16 16:00:00,22.2849121,150.164063,1.4,21.6311855,5.48748779
2013-03-16 17:00:00,34.4621582,148.429688,1.6,21.6009121,6.49820948
2013-03-16 18:00:00,44.0571289,99.9267578,1.9,25.4023438,7.6618042
2013-03-16 19:00:00,56.9550781,72.0345078,2.3,22.1897793,4.57279444
2013-03-16 20:00:00,92.8496094,56.5976563,2.8,21.3239746,7.17321777
